date,ags,age_group,stage,new
2023-09-28,1003,18-59,4,8
2023-09-28,1003,18-59,5,11
2023-09-28,1003,60+,1,7
2023-09-28,1003,60+,3,5
2023-09-28,1053,18-59,5,6
2023-09-28,1053,60+,5,12
2023-09-28,1053,60+,6,5
2023-09-28,1058,18-59,4,5
2023-09-28,1058,60+,4,7
2023-09-28,1060,60+,6,6
2023-09-28,2000,12-17,4,7
2023-09-28,2000,18-59,3,7
2023-09-28,2000,18-59,4,38
2023-09-28,2000,18-59,5,107
2023-09-28,2000,18-59,6,24
2023-09-28,2000,60+,3,7
2023-09-28,2000,60+,4,110
2023-09-28,2000,60+,5,558
2023-09-28,2000,60+,6,193
2023-09-28,3101,18-59,4,5
2023-09-28,3101,18-59,5,17
2023-09-28,3101,60+,3,5
2023-09-28,3101,60+,4,13
2023-09-28,3101,60+,5,93
2023-09-28,3101,60+,6,51
2023-09-28,3102,18-59,6,5
2023-09-28,3102,60+,2,5
2023-09-28,3102,60+,4,12
2023-09-28,3102,60+,5,38
2023-09-28,3102,60+,6,24
2023-09-28,3103,18-59,6,8
2023-09-28,3103,60+,4,5
2023-09-28,3103,60+,5,44
2023-09-28,3103,60+,6,19
2023-09-28,3151,18-59,1,5
2023-09-28,3151,18-59,4,7
2023-09-28,3151,18-59,5,20
2023-09-28,3151,60+,3,5
2023-09-28,3151,60+,4,14
2023-09-28,3151,60+,5,127
2023-09-28,3151,60+,6,30
2023-09-28,3153,18-59,4,8
2023-09-28,3153,18-59,5,9
2023-09-28,3153,60+,4,11
2023-09-28,3153,60+,5,52
2023-09-28,3153,60+,6,14
2023-09-28,3154,18-59,5,7
2023-09-28,3154,60+,4,9
2023-09-28,3154,60+,5,35
2023-09-28,3154,60+,6,10
2023-09-28,3155,18-59,5,15
2023-09-28,3155,18-59,6,6
2023-09-28,3155,60+,4,7
2023-09-28,3155,60+,5,58
2023-09-28,3155,60+,6,27
2023-09-28,3157,18-59,4,5
2023-09-28,3157,60+,3,5
2023-09-28,3157,60+,5,10
2023-09-28,3157,60+,6,5
2023-09-28,3158,18-59,2,5
2023-09-28,3158,18-59,5,10
2023-09-28,3158,60+,4,7
2023-09-28,3158,60+,5,46
2023-09-28,3158,60+,6,6
2023-09-28,3159,18-59,4,36
2023-09-28,3159,18-59,5,76
2023-09-28,3159,18-59,6,9
2023-09-28,3159,60+,3,5
2023-09-28,3159,60+,4,23
2023-09-28,3159,60+,5,198
2023-09-28,3159,60+,6,72
2023-09-28,3241,18-59,4,43
2023-09-28,3241,18-59,5,73
2023-09-28,3241,18-59,6,20
2023-09-28,3241,60+,2,6
2023-09-28,3241,60+,3,9
2023-09-28,3241,60+,4,108
2023-09-28,3241,60+,5,587
2023-09-28,3241,60+,6,98
2023-09-28,3251,18-59,3,5
2023-09-28,3251,18-59,4,5
2023-09-28,3251,18-59,5,10
2023-09-28,3251,60+,4,22
2023-09-28,3251,60+,5,85
2023-09-28,3251,60+,6,19
2023-09-28,3252,60+,4,9
2023-09-28,3252,60+,5,23
2023-09-28,3252,60+,6,11
2023-09-28,3254,18-59,4,11
2023-09-28,3254,18-59,5,16
2023-09-28,3254,60+,3,5
2023-09-28,3254,60+,4,38
2023-09-28,3254,60+,5,148
2023-09-28,3254,60+,6,41
2023-09-28,3255,60+,5,37
2023-09-28,3255,60+,6,8
2023-09-28,3256,18-59,5,6
2023-09-28,3256,60+,5,29
2023-09-28,3257,18-59,4,6
2023-09-28,3257,18-59,5,16
2023-09-28,3257,60+,4,8
2023-09-28,3257,60+,5,54
2023-09-28,3351,18-59,5,5
2023-09-28,3351,60+,1,5
2023-09-28,3351,60+,5,53
2023-09-28,3351,60+,6,5
2023-09-28,3352,18-59,5,5
2023-09-28,3352,60+,3,5
2023-09-28,3352,60+,4,18
2023-09-28,3352,60+,5,88
2023-09-28,3352,60+,6,48
2023-09-28,3353,18-59,4,5
2023-09-28,3353,60+,3,13
2023-09-28,3353,60+,4,23
2023-09-28,3353,60+,5,129
2023-09-28,3353,60+,6,19
2023-09-28,3354,18-59,5,5
