date,ags,age_group,stage,new
2021-12-18,01001,12-17,1,105
2021-12-18,01001,12-17,2,5
2021-12-18,01001,12-17,3,10
2021-12-18,01001,18-59,1,53
2021-12-18,01001,18-59,2,101
2021-12-18,01001,18-59,3,1351
2021-12-18,01001,60+,1,5
2021-12-18,01001,60+,2,10
2021-12-18,01001,60+,3,820
2021-12-18,01002,05-11,1,9
2021-12-18,01002,12-17,1,78
2021-12-18,01002,12-17,2,36
2021-12-18,01002,12-17,3,86
2021-12-18,01002,18-59,1,176
2021-12-18,01002,18-59,2,238
2021-12-18,01002,18-59,3,3545
2021-12-18,01002,60+,1,17
2021-12-18,01002,60+,2,22
2021-12-18,01002,60+,3,1103
2021-12-18,01003,05-11,1,121
2021-12-18,01003,12-17,1,132
2021-12-18,01003,12-17,2,28
2021-12-18,01003,12-17,3,45
2021-12-18,01003,18-59,1,139
2021-12-18,01003,18-59,2,181
2021-12-18,01003,18-59,3,2116
2021-12-18,01003,60+,1,16
2021-12-18,01003,60+,2,23
2021-12-18,01003,60+,3,835
2021-12-18,01004,12-17,1,8
2021-12-18,01004,12-17,3,5
2021-12-18,01004,18-59,1,184
2021-12-18,01004,18-59,2,72
2021-12-18,01004,18-59,3,938
2021-12-18,01004,60+,1,12
2021-12-18,01004,60+,2,8
2021-12-18,01004,60+,3,340
2021-12-18,01051,12-17,1,16
2021-12-18,01051,12-17,2,10
2021-12-18,01051,12-17,3,12
2021-12-18,01051,18-59,1,49
2021-12-18,01051,18-59,2,75
2021-12-18,01051,18-59,3,987
2021-12-18,01051,60+,2,11
2021-12-18,01051,60+,3,597
2021-12-18,01053,05-11,1,26
2021-12-18,01053,12-17,1,74
2021-12-18,01053,12-17,2,16
2021-12-18,01053,12-17,3,48
2021-12-18,01053,18-59,1,95
2021-12-18,01053,18-59,2,168
2021-12-18,01053,18-59,3,2025
2021-12-18,01053,60+,1,25
2021-12-18,01053,60+,2,32
2021-12-18,01053,60+,3,1019
2021-12-18,01054,12-17,1,44
2021-12-18,01054,12-17,3,30
2021-12-18,01054,18-59,1,70
2021-12-18,01054,18-59,2,185
2021-12-18,01054,18-59,3,1200
2021-12-18,01054,60+,1,10
2021-12-18,01054,60+,2,60
2021-12-18,01054,60+,3,522
2021-12-18,01055,12-17,1,74
2021-12-18,01055,12-17,2,14
2021-12-18,01055,12-17,3,28
2021-12-18,01055,18-59,1,94
2021-12-18,01055,18-59,2,123
2021-12-18,01055,18-59,3,2580
2021-12-18,01055,60+,1,18
2021-12-18,01055,60+,2,16
2021-12-18,01055,60+,3,1264
2021-12-18,01056,05-11,1,70
2021-12-18,01056,12-17,1,261
2021-12-18,01056,12-17,2,24
2021-12-18,01056,12-17,3,27
2021-12-18,01056,18-59,1,82
2021-12-18,01056,18-59,2,126
2021-12-18,01056,18-59,3,2648
2021-12-18,01056,60+,1,18
2021-12-18,01056,60+,2,27
2021-12-18,01056,60+,3,1214
2021-12-18,01057,12-17,1,50
2021-12-18,01057,12-17,2,12
2021-12-18,01057,12-17,3,8
2021-12-18,01057,18-59,1,40
2021-12-18,01057,18-59,2,79
2021-12-18,01057,18-59,3,1086
2021-12-18,01057,60+,1,5
2021-12-18,01057,60+,2,5
2021-12-18,01057,60+,3,553
2021-12-18,01058,05-11,1,74
2021-12-18,01058,12-17,1,44
2021-12-18,01058,12-17,2,17
2021-12-18,01058,12-17,3,20
2021-12-18,01058,18-59,1,80
2021-12-18,01058,18-59,2,86
2021-12-18,01058,18-59,3,1849
2021-12-18,01058,60+,1,6
2021-12-18,01058,60+,2,9
2021-12-18,01058,60+,3,791
2021-12-18,01059,12-17,1,136
2021-12-18,01059,12-17,2,42
2021-12-18,01059,12-17,3,9
2021-12-18,01059,18-59,1,57
2021-12-18,01059,18-59,2,105
2021-12-18,01059,18-59,3,1269
2021-12-18,01059,60+,1,15
2021-12-18,01059,60+,2,21
2021-12-18,01059,60+,3,712
2021-12-18,01060,12-17,1,51
2021-12-18,01060,12-17,2,37
2021-12-18,01060,12-17,3,12
2021-12-18,01060,18-59,1,58
2021-12-18,01060,18-59,2,85
2021-12-18,01060,18-59,3,1438
2021-12-18,01060,60+,1,15
2021-12-18,01060,60+,2,25
2021-12-18,01060,60+,3,660
2021-12-18,01061,12-17,1,16
2021-12-18,01061,12-17,3,10
2021-12-18,01061,18-59,1,46
2021-12-18,01061,18-59,2,202
2021-12-18,01061,18-59,3,1045
2021-12-18,01061,60+,2,34
2021-12-18,01061,60+,3,396
2021-12-18,01062,12-17,1,25
2021-12-18,01062,12-17,2,23
2021-12-18,01062,12-17,3,32
2021-12-18,01062,18-59,1,62
2021-12-18,01062,18-59,2,107
2021-12-18,01062,18-59,3,2491
2021-12-18,01062,60+,1,8
2021-12-18,01062,60+,2,8
2021-12-18,01062,60+,3,999
2021-12-18,02000,05-11,1,743
2021-12-18,02000,05-11,2,111
2021-12-18,02000,12-17,1,186
2021-12-18,02000,12-17,2,158
2021-12-18,02000,12-17,3,89
2021-12-18,02000,18-59,1,587
2021-12-18,02000,18-59,2,1084
2021-12-18,02000,18-59,3,13497
2021-12-18,02000,60+,1,94
2021-12-18,02000,60+,2,147
2021-12-18,02000,60+,3,6011
2021-12-18,03101,05-11,1,1250
2021-12-18,03101,05-11,2,8
2021-12-18,03101,12-17,1,25
2021-12-18,03101,12-17,2,8
2021-12-18,03101,12-17,3,23
2021-12-18,03101,18-59,1,20
2021-12-18,03101,18-59,2,58
2021-12-18,03101,18-59,3,2266
2021-12-18,03101,60+,1,6
2021-12-18,03101,60+,2,9
2021-12-18,03101,60+,3,689
2021-12-18,03102,05-11,1,455
2021-12-18,03102,12-17,2,5
2021-12-18,03102,18-59,1,24
2021-12-18,03102,18-59,2,27
2021-12-18,03102,18-59,3,177
2021-12-18,03102,60+,3,175
2021-12-18,03103,12-17,2,8
2021-12-18,03103,12-17,3,7
2021-12-18,03103,18-59,1,14
2021-12-18,03103,18-59,2,77
2021-12-18,03103,18-59,3,360
2021-12-18,03103,60+,1,5
2021-12-18,03103,60+,2,9
2021-12-18,03103,60+,3,201
2021-12-18,03151,05-11,1,110
2021-12-18,03151,12-17,1,11
2021-12-18,03151,12-17,3,20
2021-12-18,03151,18-59,1,42
2021-12-18,03151,18-59,2,67
2021-12-18,03151,18-59,3,928
2021-12-18,03151,60+,1,7
2021-12-18,03151,60+,2,8
2021-12-18,03151,60+,3,625
2021-12-18,03153,05-11,1,123
2021-12-18,03153,05-11,2,8
2021-12-18,03153,12-17,1,19
2021-12-18,03153,12-17,2,18
2021-12-18,03153,12-17,3,21
2021-12-18,03153,18-59,1,55
2021-12-18,03153,18-59,2,95
2021-12-18,03153,18-59,3,1248
2021-12-18,03153,60+,1,15
2021-12-18,03153,60+,2,12
2021-12-18,03153,60+,3,775
2021-12-18,03154,12-17,1,7
2021-12-18,03154,12-17,2,17
2021-12-18,03154,18-59,1,20
2021-12-18,03154,18-59,2,117
2021-12-18,03154,18-59,3,472
2021-12-18,03154,60+,1,6
2021-12-18,03154,60+,2,15
2021-12-18,03154,60+,3,213
2021-12-18,03155,12-17,1,5
2021-12-18,03155,12-17,3,12
2021-12-18,03155,18-59,1,23
2021-12-18,03155,18-59,2,29
2021-12-18,03155,18-59,3,1121
2021-12-18,03155,60+,2,8
2021-12-18,03155,60+,3,565
2021-12-18,03157,18-59,1,17
2021-12-18,03157,18-59,2,33
2021-12-18,03157,18-59,3,909
2021-12-18,03157,60+,1,5
2021-12-18,03157,60+,2,20
2021-12-18,03157,60+,3,392
2021-12-18,03158,12-17,1,5
2021-12-18,03158,12-17,2,8
2021-12-18,03158,12-17,3,12
2021-12-18,03158,18-59,1,32
2021-12-18,03158,18-59,2,41
2021-12-18,03158,18-59,3,1033
2021-12-18,03158,60+,3,619
2021-12-18,03159,05-11,1,544
2021-12-18,03159,12-17,1,86
2021-12-18,03159,12-17,2,27
2021-12-18,03159,12-17,3,74
2021-12-18,03159,18-59,1,92
2021-12-18,03159,18-59,2,84
2021-12-18,03159,18-59,3,3361
2021-12-18,03159,60+,1,11
2021-12-18,03159,60+,2,17
2021-12-18,03159,60+,3,1116
2021-12-18,03241,05-11,1,747
2021-12-18,03241,05-11,2,9
2021-12-18,03241,05-11,3,8
2021-12-18,03241,12-17,1,62
2021-12-18,03241,12-17,2,67
2021-12-18,03241,12-17,3,191
2021-12-18,03241,18-59,1,191
2021-12-18,03241,18-59,2,475
2021-12-18,03241,18-59,3,7919
2021-12-18,03241,60+,1,30
2021-12-18,03241,60+,2,58
2021-12-18,03241,60+,3,3095
2021-12-18,03251,05-11,1,8
2021-12-18,03251,12-17,1,21
2021-12-18,03251,12-17,2,17
2021-12-18,03251,18-59,1,63
2021-12-18,03251,18-59,2,86
2021-12-18,03251,18-59,3,1762
2021-12-18,03251,60+,1,15
2021-12-18,03251,60+,2,9
2021-12-18,03251,60+,3,1039
2021-12-18,03252,05-11,1,11
2021-12-18,03252,12-17,1,23
2021-12-18,03252,12-17,2,29
2021-12-18,03252,12-17,3,15
2021-12-18,03252,18-59,1,61
2021-12-18,03252,18-59,2,107
2021-12-18,03252,18-59,3,1470
2021-12-18,03252,60+,1,16
2021-12-18,03252,60+,2,20
2021-12-18,03252,60+,3,1241
2021-12-18,03254,05-11,1,273
2021-12-18,03254,12-17,1,35
2021-12-18,03254,12-17,2,26
2021-12-18,03254,12-17,3,59
2021-12-18,03254,18-59,1,81
2021-12-18,03254,18-59,2,166
2021-12-18,03254,18-59,3,3092
2021-12-18,03254,60+,1,14
2021-12-18,03254,60+,2,25
2021-12-18,03254,60+,3,1725
2021-12-18,03255,05-11,1,47
2021-12-18,03255,12-17,2,10
2021-12-18,03255,12-17,3,7
2021-12-18,03255,18-59,1,10
2021-12-18,03255,18-59,2,18
2021-12-18,03255,18-59,3,295
2021-12-18,03255,60+,2,8
2021-12-18,03255,60+,3,153
2021-12-18,03256,05-11,1,60
2021-12-18,03256,12-17,1,8
2021-12-18,03256,12-17,2,9
2021-12-18,03256,12-17,3,19
2021-12-18,03256,18-59,1,22
2021-12-18,03256,18-59,2,44
2021-12-18,03256,18-59,3,1233
2021-12-18,03256,60+,3,832
2021-12-18,03257,12-17,3,14
2021-12-18,03257,18-59,1,34
2021-12-18,03257,18-59,2,127
2021-12-18,03257,18-59,3,1573
2021-12-18,03257,60+,1,12
2021-12-18,03257,60+,2,66
2021-12-18,03257,60+,3,858
2021-12-18,03351,05-11,1,13
2021-12-18,03351,18-59,1,66
2021-12-18,03351,18-59,2,51
2021-12-18,03351,18-59,3,1121
2021-12-18,03351,60+,1,16
2021-12-18,03351,60+,2,8
2021-12-18,03351,60+,3,1055
2021-12-18,03352,12-17,1,12
2021-12-18,03352,12-17,2,16
2021-12-18,03352,12-17,3,16
2021-12-18,03352,18-59,1,33
2021-12-18,03352,18-59,2,114
2021-12-18,03352,18-59,3,1717
2021-12-18,03352,60+,1,13
2021-12-18,03352,60+,2,14
2021-12-18,03352,60+,3,1064
2021-12-18,03353,05-11,1,339
2021-12-18,03353,12-17,1,13
2021-12-18,03353,12-17,2,29
2021-12-18,03353,12-17,3,31
2021-12-18,03353,18-59,1,73
2021-12-18,03353,18-59,2,165
2021-12-18,03353,18-59,3,1633
2021-12-18,03353,60+,1,16
2021-12-18,03353,60+,2,25
2021-12-18,03353,60+,3,1156
2021-12-18,03354,05-11,1,29
2021-12-18,03354,12-17,3,6
2021-12-18,03354,18-59,1,11
2021-12-18,03354,18-59,2,31
2021-12-18,03354,18-59,3,199
2021-12-18,03354,60+,2,5
2021-12-18,03354,60+,3,170
2021-12-18,03355,05-11,1,32
2021-12-18,03355,05-11,2,25
2021-12-18,03355,12-17,1,23
2021-12-18,03355,12-17,2,27
2021-12-18,03355,12-17,3,46
2021-12-18,03355,18-59,1,51
2021-12-18,03355,18-59,2,257
2021-12-18,03355,18-59,3,2115
2021-12-18,03355,60+,1,6
2021-12-18,03355,60+,2,16
2021-12-18,03355,60+,3,779
2021-12-18,03356,05-11,1,73
2021-12-18,03356,12-17,1,5
2021-12-18,03356,12-17,2,7
2021-12-18,03356,12-17,3,5
2021-12-18,03356,18-59,1,47
2021-12-18,03356,18-59,2,45
2021-12-18,03356,18-59,3,973
2021-12-18,03356,60+,1,6
2021-12-18,03356,60+,2,6
2021-12-18,03356,60+,3,766
2021-12-18,03357,12-17,1,6
2021-12-18,03357,12-17,3,6
2021-12-18,03357,18-59,1,32
2021-12-18,03357,18-59,2,25
2021-12-18,03357,18-59,3,1067
2021-12-18,03357,60+,1,8
2021-12-18,03357,60+,3,586
2021-12-18,03358,05-11,1,13
2021-12-18,03358,12-17,1,8
2021-12-18,03358,12-17,2,5
2021-12-18,03358,12-17,3,5
2021-12-18,03358,18-59,1,100
2021-12-18,03358,18-59,2,132
2021-12-18,03358,18-59,3,2478
2021-12-18,03358,60+,1,15
2021-12-18,03358,60+,2,13
2021-12-18,03358,60+,3,1510
2021-12-18,03359,05-11,1,50
2021-12-18,03359,05-11,2,5
2021-12-18,03359,12-17,1,8
2021-12-18,03359,12-17,2,11
2021-12-18,03359,12-17,3,23
2021-12-18,03359,18-59,1,51
2021-12-18,03359,18-59,2,73
2021-12-18,03359,18-59,3,1765
2021-12-18,03359,60+,1,5
2021-12-18,03359,60+,2,12
2021-12-18,03359,60+,3,1181
2021-12-18,03360,12-17,1,12
2021-12-18,03360,18-59,1,46
2021-12-18,03360,18-59,2,53
2021-12-18,03360,18-59,3,1149
2021-12-18,03360,60+,1,5
2021-12-18,03360,60+,3,815
