date,ags,age_group,stage,new
2022-12-16,01001,12-17,3,5
2022-12-16,01001,18-59,3,5
2022-12-16,01001,18-59,4,64
2022-12-16,01001,18-59,5,10
2022-12-16,01001,60+,3,6
2022-12-16,01001,60+,4,51
2022-12-16,01001,60+,5,123
2022-12-16,01002,18-59,3,11
2022-12-16,01002,18-59,4,105
2022-12-16,01002,18-59,5,17
2022-12-16,01002,60+,3,6
2022-12-16,01002,60+,4,59
2022-12-16,01002,60+,5,68
2022-12-16,01003,18-59,3,7
2022-12-16,01003,18-59,4,47
2022-12-16,01003,60+,3,5
2022-12-16,01003,60+,4,29
2022-12-16,01003,60+,5,63
2022-12-16,01004,05-11,2,5
2022-12-16,01004,18-59,4,63
2022-12-16,01004,18-59,5,6
2022-12-16,01004,60+,4,28
2022-12-16,01004,60+,5,18
2022-12-16,01051,18-59,3,5
2022-12-16,01051,18-59,4,34
2022-12-16,01051,18-59,5,6
2022-12-16,01051,60+,4,21
2022-12-16,01051,60+,5,26
2022-12-16,01053,05-11,4,5
2022-12-16,01053,18-59,2,5
2022-12-16,01053,18-59,3,7
2022-12-16,01053,18-59,4,36
2022-12-16,01053,18-59,5,5
2022-12-16,01053,18-59,6,5
2022-12-16,01053,60+,4,42
2022-12-16,01053,60+,5,44
2022-12-16,01054,18-59,3,6
2022-12-16,01054,18-59,4,23
2022-12-16,01054,60+,4,20
2022-12-16,01054,60+,5,24
2022-12-16,01055,18-59,4,57
2022-12-16,01055,18-59,5,25
2022-12-16,01055,60+,4,49
2022-12-16,01055,60+,5,71
2022-12-16,01056,12-17,4,5
2022-12-16,01056,18-59,3,11
2022-12-16,01056,18-59,4,66
2022-12-16,01056,18-59,5,12
2022-12-16,01056,60+,4,64
2022-12-16,01056,60+,5,93
2022-12-16,01057,18-59,3,6
2022-12-16,01057,18-59,4,24
2022-12-16,01057,60+,4,15
2022-12-16,01057,60+,5,31
2022-12-16,01058,00-04,1,7
2022-12-16,01058,18-59,4,55
2022-12-16,01058,18-59,5,11
2022-12-16,01058,60+,3,6
2022-12-16,01058,60+,4,53
2022-12-16,01058,60+,5,70
2022-12-16,01059,12-17,4,5
2022-12-16,01059,18-59,4,37
2022-12-16,01059,18-59,5,7
2022-12-16,01059,60+,4,47
2022-12-16,01059,60+,5,27
2022-12-16,01060,18-59,3,10
2022-12-16,01060,18-59,4,69
2022-12-16,01060,18-59,5,9
2022-12-16,01060,60+,3,6
2022-12-16,01060,60+,4,59
2022-12-16,01060,60+,5,48
